source,pub_date,title,summary,url,fetched_at
google_hi_lahsun,2025-12-08,"कोटा मंडी भाव: गेहूं 20,सोयाबीन 25 व लहसुन बेस्ट 200 रुपए तेज रहा - Dainik Bhaskar","कोटा मंडी भाव: गेहूं 20,सोयाबीन 25 व लहसुन बेस्ट 200 रुपए तेज रहा    Dainik Bhaskar",https://news.google.com/rss/articles/CBMi0AFBVV95cUxOazBpWklwOEZuaGtiOXh2dUlvSTNZVnFoRm9saDg3eEVKUXNEUHFhcHZaRTY1dnhBbTRtbWNYSmR3bDJvUG9YSF85bDBiUjJ2TUFxVVZQUWRQdTYtekJUbFFydjQ2Ynh1ZEk1Q05YMEpCelRyLWRjdTg2XzF4UF9aNGtKQjFjOEJiX2xzeVE0OXhWZzlSa2dna3E3Q3g4b0RrNHY2ZTN4VFNTN2lTVERYS3pGemxkVnRtZGdtLVRLN25OZ1dvRm9rYW9IVTdQamx50gHWAUFVX3lxTE1aLXRVclJ0dkd1UGs2bm9aVzV2Y2dYSUZaOU9yRHFHaGtrd2pEREUtWl9CQVE1aVAxNWctRDQwSlVoa3lSbXdmQVctNjZPcV9MeGJwaEgyNG4tSXZjMTR2U1pmVFQzU0pUdVVmTHIwc1pqem5NYk0yMlhtNXdtcHRLTlA1RWxWYVREUU1KLXBGaHlFUVl0YmNNTjZobXczd0xvcFh1VEduSzg5TGZfNXlra3BocVRfNE9rNFJjbFp1U2RwVC1VczVSdVcyTUJWWmVOT2ZPQkE?oc=5,2026-05-03
google_en_garlic_exp,2025-12-05,Egypt Expands Fresh Produce Production: What Public Data from Major Operators Reveals About Market Trends - EastFruit,Egypt Expands Fresh Produce Production: What Public Data from Major Operators Reveals About Market Trends    EastFruit,https://news.google.com/rss/articles/CBMi0gFBVV95cUxOM095MnNyWHM0LUVyMWRnX2RJVXVXaE95VW5OdGpHeUJmRkd6S3ppZ01TWmkxajdGSFZtM0IwbzVfSGNTYm1OcGhPQkZFWWk2TnloejI0THhGZGhrRzFsM3lNSjNtMXN0LWVpNTk5UTQtUWt1ckZieVhkb0UwMlQ2dGFNV2JlUlFWaHQ0VURNNVFwbS04Tk4yeFJBV3haaGhCV1NfenFWX2stYzNOT1JidHVGTHZKMmpYbGt0SEN0V1dYTC1NZnJ5RHNyRExCSFpwWnc?oc=5,2026-05-03
google_hi_lahsun,2025-12-05,Kota Mandi Bhav : सोयाबीन व लहसुन बेस्ट मंदा - Patrika News,Kota Mandi Bhav : सोयाबीन व लहसुन बेस्ट मंदा    Patrika News,https://news.google.com/rss/articles/CBMikgFBVV95cUxNT0dxUEtuSFdmZUVfYmt0VllFb0VNaUR1d2JXeEVmVGdOZDcwRjk1Vk1FeDhBemFWRzU1OUNJVmdpWjJfR0k5MXNaTThZX3ZzdlBYQzV1V2lEYm0wcU80eFNKd0FKb0FTUWliNmhPTkZvOGpVc01uZ3JaVWo0eWJ6bWJORkNrWkU1Z3dmeGotS0tMQdIBlwFBVV95cUxPTzlEX04talkyYm9WTzBsUnZqMHZ5Rk9uNWU3WHJmZEpLNThXV2dWS3ZpRk9iNHZaOVJuRGt3OU01MjlpMFM1UEt3UDlVdjMxUFpVTVVKTDdZQngxZVFZbHQwT3JOSHF6RkdQcmRlaWVUTjB1Y3g0NmhSeUE0MUg2LVpqYmgwWng3LTUzOU9CZVVLYVAwUXJn?oc=5,2026-05-03
google_hi_lahsun_mandi,2025-12-02,"पोलाय कला मंडी में प्याज-लहसुन के दाम गिरे: 800-950 रुपए प्रति क्विंटल बिकी, किसानों को नुकासन की आशंका - Dainik Bhaskar","पोलाय कला मंडी में प्याज-लहसुन के दाम गिरे: 800-950 रुपए प्रति क्विंटल बिकी, किसानों को नुकासन की आशंका    Dainik Bhaskar",https://news.google.com/rss/articles/CBMiuAFBVV95cUxQTno0blFwTTIwQmY3UkFjdjA5U0QtWms5cldXaHRvSzlFc1lWWWJQd3pXQUxkSmJvdl8tbDBnZG1EU3R5MXdBRTdDWUNfWVV1VWZLVHpuYXVBbTdJUWxfUmJXeEhtazR0akdJeFh6RHF2cTlSYVl3cHlpcUZJQnJZYjFrNDZ2OU9pck9uN2U5NS1BRnRRdlhGRTBweWNJZnlYTTlTMjZySll0NDBIMjZOTVNfeFh1X1Fj0gG-AUFVX3lxTFBqdEdjSkdOMlJtU2c3LXdPVXh4UlhsZUlPMWFSWDQ1QWRRLVNsZHg5a2VnbnlaSzZURERSYlFCNlVEMlVENFVjRVB4N3ZXOVF4UVc0cG5leEkxcnZ5MWVZWUt6QnBoZF8tbWtZbkl5ODZBLUVoa1VXbnZpLTB6LXMwN3dsMkpsWWF4VExFdGtpREtmM1BXbG04VlVrRnk2OHhmQXMydE8wZnFld0Q0LVd6ZVVLVlhkQjJ4UW1JMVE?oc=5,2026-05-03
google_en_garlic_exp,2025-11-29,"Production volume of garlic in India FY 2024, by leading state - Statista","Production volume of garlic in India FY 2024, by leading state    Statista",https://news.google.com/rss/articles/CBMiggFBVV95cUxOOFJ3Nm1TXzlJQlpTZVFUeFh4NmlIZjNNTEVLQmptcU96Mkp1UERrN2NNTnVBYTBaU0JHbGthSk9QbFhXY280bGctU0s0VEREWTN6RmRaRC14a0I0ZUl0T21NWTFQN2xFV1hlWXZySVZieEVCMnVINU1hRFQ3bXZyUjd3?oc=5,2026-05-03
google_en_garlic_exp,2025-11-29,India: value of spice exports 2024 - Statista,India: value of spice exports 2024    Statista,https://news.google.com/rss/articles/CBMifEFVX3lxTE42SUhaZVFWUG53UTVxNU9IUUV6eGJneW5KalBsRFg3WUFvVHBReTYxcENrVmFIeXprZG5SMFU5eTNqWkVldE9FdmVWc3BwNjVuSjkzVHhnTXJ3VUo3SXZtQUNvN3NrOHRiMVlMdGlMbGNxLWpzczREY2std2c?oc=5,2026-05-03
google_en_garlic_exp,2025-11-29,"Production volume of ginger in India FY 2024, by leading state - Statista","Production volume of ginger in India FY 2024, by leading state    Statista",https://news.google.com/rss/articles/CBMijAFBVV95cUxOMmRLMXRTRS1oRkxFeHNTWmZiNlR6Qnk1MHdxeWR5bHFCT0h5X0pUTFVpRmRHaTBNdTdmMWtfSEVCRXhIdmVUUl8xeUdUOExyUkYyVk9oTjZOUTBjcmhqZHI2UVNpRWZJd3dTS1ZERy1UcDJFcUFVWjFVWXVPVEZOM1NGREVHX1JRMnV3MQ?oc=5,2026-05-03
google_en_garlic,2025-11-28,Average price of garlic India FY 2015-2024 - Statista,Average price of garlic India FY 2015-2024    Statista,https://news.google.com/rss/articles/CBMif0FVX3lxTFByQlIyNFVaVDVJMTRLZG53WW0yM3Ewb0VJZmZMbDRxb050WlFoSUR3eGVHMDUyUWQ4M1lmVi1rMVZPWmg1dE1fM3VRM0RNVjBTT2RlZ2Z1SWZaMElEZ1E5eGJNM1RDQzFNSDJrQVMtRWZOdXRCZUhqWndOemp0MTQ?oc=5,2026-05-03
google_en_garlic_exp,2025-11-28,Wholesale Price Index of cardamom India FY 2013-2024 - Statista,Wholesale Price Index of cardamom India FY 2013-2024    Statista,https://news.google.com/rss/articles/CBMiiwFBVV95cUxPdHNFTXlmcFh4RTZaVlVCVFVSaVZNZTQ3alFmOVJ4V0V6SHlSb1daU2NJaGJxTmFjSUo5SXppVDRDcGNoczhBNDdua1VaQXVDdlBHaDhLV3FXZHBVdEdxM2pBWnRvaHlmUFF2X0hzWWcxVW5LbGpXQVBTV2ZiRkVDRGxoOHZYLTlUdXM4?oc=5,2026-05-03
google_en_garlic_exp,2025-11-28,GLOBAL MARKET OVERVIEW GARLIC - FreshPlaza,GLOBAL MARKET OVERVIEW GARLIC    FreshPlaza,https://news.google.com/rss/articles/CBMikAFBVV95cUxQZTlWb3pjdXdfUVotbi1CZmpBd09xb3JhaUJSNWhrMHpodnRweEV6LWlWSU9FSkJkX2FiTlEtY25ZdlI5TWhFVG0zUGJCQ1hMcXlucTlJekpkdWNvckFyVV8zV3hyYmNYNFZKQ3hvMWFvU3k3OVZIeGJ5QWVhbUIzOXpGT3M1N1VzWTNOczY0MUg?oc=5,2026-05-03
google_en_garlic_exp,2025-11-28,Average price of cardamom India FY 2015-2024 - Statista,Average price of cardamom India FY 2015-2024    Statista,https://news.google.com/rss/articles/CBMiggFBVV95cUxPZW9xeUxCQWRtdFBranNyWnR2VmhpRnJEZTBWWWdMWW5Oa080T1E3XzdXOFh6ZURxMXRrM0JIQTYzM01aV21MWkNnd0Y1YXNvWFQ4Q1h3cEdzWVVXX2IwaWpFRmFxQWpjci05dzJTV2tZN0R5ckQyT29MejZ0LVpiaGtR?oc=5,2026-05-03
google_en_garlic_exp,2025-11-28,Wholesale Price Index of dried ginger India FY 2013-2024 - Statista,Wholesale Price Index of dried ginger India FY 2013-2024    Statista,https://news.google.com/rss/articles/CBMikAFBVV95cUxOMjExWDAzLS04TExyemJlLUh3UEJhZHRGMm00dkJUVnlBQW9jSTNwX1dTc1lFaWxwY3ZiUXdGcGkxUktuRG5pQU8yV3pKM0xuN3A3Qm4wREZYcmVidF81eGhuMm9RdU1TVkFtYkNmSHdRYWhfdUNCSGRhWDZJV0NwWUp6THdpN0JrdFFEbXJHQ0U?oc=5,2026-05-03
google_hi_lahsun,2025-11-28,"कम दाम मिलने के बावजूद लहसुन उत्पादन का एरिया नहीं हुआ कम, धनिया की बुवाई घटी, ये है बड़ी वजह - ETV Bharat","कम दाम मिलने के बावजूद लहसुन उत्पादन का एरिया नहीं हुआ कम, धनिया की बुवाई घटी, ये है बड़ी वजह    ETV Bharat",https://news.google.com/rss/articles/CBMi6wFBVV95cUxPaWd6amxmay1PWTNPQ2FjRTRDdW1ZeWo5M01EelA4UEYtbzhSLW5FWjM2SDRGaktMTER4LW9EaDlJTjZ6Z09NTUwtVHhNbTRLREZJYnY4Ukg2UWxUaEZSOXQwbzFoWE9IeVpWN2xHNzBIUTc2RXdod2xXVDNrZnVMUVdyV2tLa2JKQnlGd0N2VUpGZ29LRmpEQmhQY1dIdDBtZXFXemdWcmw5VUxPOHRIcVpabHVXTmNFbnVJOW45RXNCVmpIdThhM0U2LXNRWGQwd2UybXJ1RlhGTTA1MXhXa3M3NllScjdZNGNJ0gHwAUFVX3lxTE9uT2FIS2Ywd25SNnlwQlN4dk42UkVuSUI4RFRNRnhmV3MxVTFNbDBtMkFCeGltZ3pzUDlzajNoTGZoeGdTNEhKMF9QQmxaNDJOdGtmdTRQQ1JKX3pDQTlMQjJSSDRRMlRLSzRiU1hFVy12OHhrdGNpQS03ZVZmMmYxY09UQUtHVnhoUV9NN3R0UmdvWUtMTi1pX0RIR3ZhOFQzYW03S3FzckNOQ19UNjdVSEF6YmlSRHhMVzk0d2NuSnowUzRNTnBUNW16cThZR21BLTNZdXhuMnAydDVsVjdSQU03bGgwRHdiYUVUWVdkWA?oc=5,2026-05-03
google_en_garlic_exp,2025-11-28,Average price of mustard India FY 2015-2024 - Statista,Average price of mustard India FY 2015-2024    Statista,https://news.google.com/rss/articles/CBMigAFBVV95cUxOYW54aEw3Yncwd3VJWDBJMUFiZ25zUE9DMkhSVTVCeHVtMDNFbVYwWUlGUm1TUmJDTlR4NGI0bTg1YkZYQnA2MC12a2hxbGZyQzJ3TzgzcWgtZXRBSFVPNGtRbkFvMThIVzMwRDdtR2tmZUdxNDFYN2VUUEdMeDEwWA?oc=5,2026-05-03
google_hi_lahsun,2025-11-27,"Garlic Rate Down: लहसुन हुआ इतना सस्ता, रोने लगे किसान...व्यापारी भी नहीं कर रहे भंडारण - Amar Ujala","Garlic Rate Down: लहसुन हुआ इतना सस्ता, रोने लगे किसान...व्यापारी भी नहीं कर रहे भंडारण    Amar Ujala",https://news.google.com/rss/articles/CBMitwFBVV95cUxNZm1JeXNRaGNiNmtkLXh0RWQwSXJueTFLc045UVFxX2lYVzVQYXlQemZhS3RnSHo5NUM4VlpKZEJhSzcwNmFhbmRkdkNOZVRlQlJiMTJhVHJpSV9JWWJoc0NMcFVPbkE4cUdSU0kxc2xuTDZrbHdYSDFQY2RlejBvVFFwZDQ5eFRqSFY3MjZ4cXBvZHZYRXJub2QwaVdRWWZTeGE1YW5LbWp4VVlrRUJqaXJxUnd5ZnPSAbwBQVVfeXFMTmdHcnE5MXpIeTl3bEpMU1RnTDMtOFNqNDU3VFpSQk1haVBUa1AwYVF5X3EzYmZmZDhIWFNHbDM4RWRMTjNVWnVPM2FHT0FxUy14cmp1aklaQ2UtUlZ4QmxHS000MUV5RjluRW9WVEw1NjRQV1N2UzdWeXRTNkZzdWJMMzRNWW1Wa2ZCdFJhNzJhN1REbmJYMFFZeXctbDdrbjJxZW9mM1lWcTFYMTZyb295RkNUaHRySnhMV0w?oc=5,2026-05-03
google_en_china_garlic,2025-11-26,"""Garlic from China has become the main factor distorting the market"" - FreshPlaza","""Garlic from China has become the main factor distorting the market""    FreshPlaza",https://news.google.com/rss/articles/CBMiwgFBVV95cUxOU1JtdWQ2TjlvWjRsZ2xaSEh4WG93WGRjYWpwZVJxVHlBRnlTR3dtVXl5dF9LQlE5UTFCY0g0X1JneFdGTHdtTlZTNnYtVTVJWUFVWmZyZllhSzY3VkktQkZSUlNhNEVZR0duRjBHaXFGUnJuT1ZjS21McGhvNng4RE1oaXJRZmF0QzBaVU9jZzVnY3pFMFhFNlZzeE5DVGdRaGtXVUo5aGhfWGRBVW9JeHlMX0pqYUYtVEo2WjdqTmFQUQ?oc=5,2026-05-03
google_hi_lahsun,2025-11-25,"Rajasthan Mandi: इतने रुपए मंदा हुआ गेहूं और लहसुन, 2 लाख 20 हजार कट्टे रही कृषि जिंसों की आवक, जानें मंडी भाव - Patrika News","Rajasthan Mandi: इतने रुपए मंदा हुआ गेहूं और लहसुन, 2 लाख 20 हजार कट्टे रही कृषि जिंसों की आवक, जानें मंडी भाव    Patrika News",https://news.google.com/rss/articles/CBMizAFBVV95cUxNQUNGUHBsOHlyNk1YOWxCZ2FVNHVpVm4yN0hTSWNLU2NTSzhqdVA2ZjI4YnRIT3NEbFRKQ3Bkd2lqeDU3WkljcjA0emlaR2syTGZRaHNfbEtVU0lna1lTcmE4Sm1XWkFtd3oxMURJbExEbW91SkRSWml5S19PRkpYWGEwMWxnVXk3U0NPV05YOEpqNnVlemduMlFFaFctc1NZdW53Mmd2YTJGZXZGY2c5Y2xsVFhBdXdkM2NIVkFlYWp4WG43NkowcHBOT3HSAdIBQVVfeXFMTkV6cnhNRTNYWGRCTndLMFp3aHBSMk9Wb2VYdC02LVI2bjZqUThoSFFhdG42d21HTUJDU0JOTmktUktiakNLcG1wUmk0bVJoTmlrMTdPVzRmZnVSVHFWWG1ISDBULWlNUEdzTkpXdUJEdjVyMkVhNExLRWx1QjdGM0o0dlJHMnRaTV91N3FPS2lhamlLamJVMFJweEZMSmpJRFhvd2xxWVFxOE9MSVBkbDFsUmZwcDJFMlpCUThKcUVjbDdMbENZRFRwYmNzeExXdzJR?oc=5,2026-05-03
google_hi_lahsun,2025-11-25,"लहसुन के दाम गिरे, किसान परेशान: घिरोर मंडी में पारंपरिक खेती पर संकट - Dainik Bhaskar","लहसुन के दाम गिरे, किसान परेशान: घिरोर मंडी में पारंपरिक खेती पर संकट    Dainik Bhaskar",https://news.google.com/rss/articles/CBMitAFBVV95cUxQdktGNlY2ajZ2bmxwNndKMHVFUTQzN2FpTmx5azhZUTBLR20yb3BDVGdMeHNtWUJ2aFhsVmVIQzl0SGl0QzhSR0lZMlVXWlRxcUQwS1JpaTR4QTRkdU01aTFFQ1owWVczaExmYVRXZkZQWU9tNFhRUUxweDk5Tnloa205alFHOHRycDctSm02MXFYekdQOGVqV09MSGwwYlNid1paS0lmUjFQVlNYVGNLUGxoTFDSAboBQVVfeXFMTWdFd0lValYzX0FYZ1pIQngzLTFGRmJudFJiRlZyX0NLTWJGcVJPMlJTeHJheWtmWFRjeGZQOUtnVU0zQTR1cTlHRmJ4czdGUzN6bVNTenNnbmk4VEoxU0VKa3Zmd1c1VExJd3M5Zl9SYVpxM1hRMW5jTHNYZmppY0NERVoxdDIyY1AxZzJNZWtEVmpSRFVMbmNuUmVGZG5wVFhHRFJEU2s5WmltMWxTV2JYODlUdDdWVDVR?oc=5,2026-05-03
google_en_garlic_exp,2025-11-18,Trump tariff shock eases? India’s exports to US rise after 4 months of slide; reach $6.3 billion in Octob - The Times of India,Trump tariff shock eases? India’s exports to US rise after 4 months of slide; reach $6.3 billion in Octob    The Times of India,https://news.google.com/rss/articles/CBMimAJBVV95cUxQczlTOVphOEV4TWFoWWVjeFFBN3ZOcElNSDJ2bHZqT0prLXA5dG5XLXYzblZhWGNwb3FBc3JSbEgxckpHXzVnckd2MW1GaXZxTHIxRGYwbmR5eTluWVJiTmF6RnhBRlJDUzdUYUw3NXc0dkE0TWp4X0tRbV9uTW9xTlNlMXUwNVNtUms5SWpZSnpHWE1mUjVfWDFhWm9Dd0FSZFlFbUw4WU1xaEJ0OVZXekxfVTNFc2dQX0ZxVHZnQ1pHOV9NeGltbHBpYkhiakZGTjY2Tzh3dGpsbEJaQmJ1V2lOUXVyVVYxTktvUnlENkZ0cDZ2cFJ1YmtScHA3SGJtSkhpZWNTVUZjdUMyZzFmV3Jxcm82QUpK0gGeAkFVX3lxTE9nMnRZdHYzbmRSLUlBcWtiLUNKRTkzaUpsTWdITE5reVVWV00yUlZkR0hJX3N4UFZDaVlyN1QydFZ5dXNkMWMtUUNYZndvcXA5RXcxdHFyNGZBNzUzcGRLX2JLb1ZSTWJJVEJuTElqSTNILXJmSVpuUUpmSU5JaVRxdG9yZTd3UkN0T1Rial9Od3hQQzFPVm16aEVuUXBJVEE4RmFlSzNFVDdlWnZ1ZlNYdHhWVlZ3R0RqOGpKMExwcDgzdnRuclFTVmNSZllUVHAwR21WbWpWYlkyYjdlajhyS1R6QzU2cUFvTldyRTh2UTJWQV9GbloyLU42RFlVd0RoSVNrSGxuQ1Vjd2FqS2xjdmdnRnd4anNmMzY0VFE?oc=5,2026-05-03
google_hi_lahsun,2025-11-11,"शुजालपुर मंडी में लहसुन-प्याज के भाव गिरे: लहसुन 7600, प्याज 999 रुपये प्रति क्विंटल तक बिका - Dainik Bhaskar","शुजालपुर मंडी में लहसुन-प्याज के भाव गिरे: लहसुन 7600, प्याज 999 रुपये प्रति क्विंटल तक बिका    Dainik Bhaskar",https://news.google.com/rss/articles/CBMiuwFBVV95cUxPVUROV1FvNHBiZFF1Q3BqS2kwdDY4WmdVd3E0Qmx5azI3MTJwc0hqdTdMSXA4Ry1fNloyYlR3WFZLYTE0M1BGSlM4UTc5ejhHUG9IOWl6NkdfOHlqa3ZYN2Jnbmxveklfck5MV0Q3MTZhSHJDX0FjdlZ6RGVlMEJWSDBxWWM5ZWhxd0VoRUd2cHd0ZU5nUkgxRmlQTE1jejdQYnRlUUctb0FldnotdXZybXlqNUc5UVZGX1Rr0gHAAUFVX3lxTE1LMVBPRE52aXFXcE5RLV9ha2RRR1RuTnhTY0tobDdiMy1wdGVBdWJJR3hiR1RSX2RFRmlyMlY5YVc1enI5dDNMWTRUc1hod2RoZ2lFeFBlaEh2N1gxcHgycGRLSXNQU25FNmJnRnFvYW5PZmJja1NZdW55Nk5iTk52WXBfeWc2aEJsclNnOFNTaklxc1MtTm9ibE9RQlB2N1JkdTdVV3RrdFBnX1pIMDI1eDZUR1dneUNfc0RNXzdPeA?oc=5,2026-05-03
google_en_garlic_exp,2025-11-07,Egypt boosts garlic exports to Spain as local output declines - FreshPlaza,Egypt boosts garlic exports to Spain as local output declines    FreshPlaza,https://news.google.com/rss/articles/CBMiuwFBVV95cUxPZTU5WjA3WFpuMGFFeFJ0WTZxSFJnNjJfNWJjVWVlblRjR05veTdSUUdjX182VDZJQjVEY2hJMDNwMHp5NTRwNUpzaUlzMGd5MFpIaWdwWGFiNzQwMmVLM2V5d0tfbXJaYXBGNTNRNHB5eDhENlB0NGpaMGdqdGtVU3FZMEotd2kzSTE3bDlqcWJZZ1d2YktRemVXUXRfYXZFQWxCWkRVNFpqLU9fSFdjWUx3amlYWXRDTjlZ?oc=5,2026-05-03
google_en_garlic_exp,2025-10-30,Indian Potato Exporters: Global Suppliers And Buyers From 2024 To 2025 - The Dollar Business,Indian Potato Exporters: Global Suppliers And Buyers From 2024 To 2025    The Dollar Business,https://news.google.com/rss/articles/CBMipgFBVV95cUxPT1NQcklpT2ZsVmV6U3NaVlJkeU1tenlKcl9LTUdHTnlkdE52YkprZkRqUk92bEMyR2tCbDVVelNDU1g3Z09KelVXUWlOeHJHclE3Y1hQVUxManRDWkNwcGl3U0pzMGlUQ2hwWmdOaFd3eU00WUgyWi1yZElCTFBXZWExRnJLMzBMR1ZpYjVTTkwwbGFwSWVfb3lkajlJbU1ZcEw2RVJR?oc=5,2026-05-03
google_hi_lahsun,2025-10-29,"Garlic Price: मध्यप्रदेश की भोपाल मंडी में 8850 रुपये/क्विंटल पहुंचा लहसुन का भाव, जानें राज्य के सभी मंडियों के रेट - Krishak Jagat","Garlic Price: मध्यप्रदेश की भोपाल मंडी में 8850 रुपये/क्विंटल पहुंचा लहसुन का भाव, जानें राज्य के सभी मंडियों के रेट    Krishak Jagat",https://news.google.com/rss/articles/CBMiggJBVV95cUxOcjMxYmNWNm8tUy1GVWQ3M2FWWHJ1TGpQNjNWOU1OWTBGR04yWEIxaVA1RWxUNTA5US1LLUZteEVYN0hGSG5SeHJfMllZZDB5T0k4TE5nbTV1S0pGajc0UzFoYTc3M3UxeHBRdkxmSUtQYmpEeDJ2aFZnNjJpNzJWT2ViSjQzZWhSMFZzcWMxbm9MQy0wdi1JV1lhODFNWENlWm5wcXpTeVhsVG16TE55c084ZkpLZC16YlBKaFI0M1Z6MmdoVzZNYmdPcGRWWUR2eS1LQWRqSnRLaWQtdDZDUnVzVThiYUp5Mzhfck9qaENfTjdqeTBFQTFJVWhuVC1tTGc?oc=5,2026-05-03
google_en_garlic,2025-10-25,Garlic Production Expected To Decline By 40% In Kota Division - ETV Bharat,Garlic Production Expected To Decline By 40% In Kota Division    ETV Bharat,https://news.google.com/rss/articles/CBMiugFBVV95cUxORVNjZ1hjeUJRdGpJdG5iaGZCdTJMMTNfcEg4VGVybE5zdlB3Z1Zzc2JSQmhXaTRaVFdrNFZ0UGMxTFpwVFBocWdNVm9RMHhwT3N6Y28tcHU3Z01SWFNCZ1RBTGpfcjEtSHZ5cDVQeHNuUGptYjdWckxlNFpOMFNDSWpreFVMVkNnTjBTWk85WXNPcE1sZUxVTnk4aFR6MUZXbFBiWW9XNUc4b3NjQng4UFVlQ1BrdTE3OXfSAb8BQVVfeXFMT0EtVG9HNVRuMmF4UnpBZllyeFAyNEx3TXgwNkI4UkIwX3VoQ0xDZmp2TUVBR2VVRXBYSmE4eVRBd1pUREFKWEZkSm5LTWVvWXNVcHZXSGF1T1Rkc0xudGJPdzRDUFloenc1MEVNN0pmcnRKWnp1bE5lYndnNnhheFRlaU14alpDVmZUdWtEYnp2b3FESDRKX2d3VTdkU2E3ZWl6Z0hXYUtSaEhqSmlvSTZwcXltb0dSOUdkUGtPX0k?oc=5,2026-05-03
google_hi_lahsun,2025-10-25,"Explainer: लागत 40 फीसदी तक घटी, फिर भी लहसुन की खेती से मुंह मोड़ रहे हाड़ौती के किसान - ETV Bharat","Explainer: लागत 40 फीसदी तक घटी, फिर भी लहसुन की खेती से मुंह मोड़ रहे हाड़ौती के किसान    ETV Bharat",https://news.google.com/rss/articles/CBMi0wFBVV95cUxQUWR4RjFtSVIxQTRla3ladFZzVjlPNHEwUEtqVzJkekVxVUE0bW5sU2RoSHdBRzVaYktGalBNQ0xieDhSWXNTR2hRUFlWS2VWT3BXcGpjWl92eUE3VVhCM0NiTG85Znpqek1GYnFjSUVDMlNkQUkxb3Vkb0RMOGhpU2lDRndhN2hDUlZuR0FKZ1NzU3ZyU2JoeGFNREhNWmtGdnplaXVJOHA5VnFuZlN3YmUyRk9sQmIzZzJBQTZwSlVMWmF0WTZQaXJ0QXNBQ1pjdHFJ?oc=5,2026-05-03
google_en_garlic,2025-10-22,"Vegetable, fruit prices jump in Rawalpindi, tomatoes hit record Rs600 - The Express Tribune","Vegetable, fruit prices jump in Rawalpindi, tomatoes hit record Rs600    The Express Tribune",https://news.google.com/rss/articles/CBMipwFBVV95cUxQSWxZa20tM0xvVlozUkRMdE0zNUQ0d09VYUg3S3ZubEZHVEFsaDhVaEhSUDlvRURLZ00wam5EWld5RkU2OGZDS2JvX0ZtdWhkTlFNVGJWdmlQVUF0SVhQUXkzcVY4ZmR1MkNLTS1Ya2hBQ2J0LXN0UjdCbjlISUZrVFF6NDhQQ0pzMmFvQXlKcThJZmhaTUx6V1p4aFhMOXhvV0Y1aVR4WdIBrwFBVV95cUxQN2hMTTlfMGNIXzlqYURuaFY0Z3FMdEYwb19MbndBNGJpRVlNSVYyUlFwRDFYanBnRllaLTFsZ0dxam51alA1amo2RlhiVEN4M0pjWERzQzB0U1g5b19zRGFXbXJLbHBmbVVLaXJNU3BJYTh4T29sLWRUeUM2WGFVUkZSVU0xd1VXREhRNEszSlBLZmJiNURLX0RzVzhJM0JNc2w5RW53Njc1NEltbllr?oc=5,2026-05-03
google_hi_lahsun,2025-10-09,"शुजालपुर मंडी में लहसुन ₹7500 प्रति क्विंटल बिका: प्याज भी ₹1100 तक पहुंचा, त्योहारी सीजन में मांग बढ़ी - Dainik Bhaskar","शुजालपुर मंडी में लहसुन ₹7500 प्रति क्विंटल बिका: प्याज भी ₹1100 तक पहुंचा, त्योहारी सीजन में मांग बढ़ी    Dainik Bhaskar",https://news.google.com/rss/articles/CBMivwFBVV95cUxQODlka3d5TUVkTXZEdlotX0tUOFlXM05neW9HLVl1MkJ6NU1Yb3RfV0JBenhIeTAyS2VEdEFjUVdYSlJQZkFJcWE2a1M5WWlZdG9RLW1oVFE1YzNiNlNZcWFvNVFUMldRVGJpQi1JQVJSLVN4YWJqV0xPRzlSN003ZzJnUnVOVGx0aEhGNndlNV9oc0oxQzJTUzVoSkJDSE5SbDB0dHZNQ1BXZ0gtYVIyRTAxNTdZRnhpSC1ndWJ2a9IBxAFBVV95cUxPNG5qU096emJMelVudlY4NUdVNkNQdFcxVUZtdjR1ZEd6VDhCVXRmS3hfWmRFZTR5REticU5KSkEwSE1qOHVQTHJ3U1dBZENxWGt6YWM5OWUtSDNLTll4TzdQRFdrdzBWeXA0ZkJSWWpWUWRkVm1HaTNLQmpsSU5XRlVLTlNBdUVfMVp3bGdkOGFDNkN1RGlNUHpheE16MG1UaU9DNE5nQUNKM2QyQWdRY3M1QXBvNG1ZdjYyWGJwOXhYeFNU?oc=5,2026-05-03
google_en_china_garlic,2025-10-03,China's Garlic Market to Reach 21 Million Tons in Volume and $28.1 Billion in Value - IndexBox,China's Garlic Market to Reach 21 Million Tons in Volume and $28.1 Billion in Value    IndexBox,https://news.google.com/rss/articles/CBMic0FVX3lxTE9tNUg2V1E0YklkU20tQWdhNGZNOVRPYU9scmR6TGZsQU90QnBwR21zSnh1bHdNSWg4ZmVhZXdoTkRPaG13SC1OalpPdS1yWFBwbS1DS1d2TW1zMXZsQWFhdVF3UGVQWHphT1pzV2xfWUdGX3c?oc=5,2026-05-03
